0.000000000000000000e+00,3.187223896384237809e-02,2.061537057161331177e-01,1.119415879249572754e+00
8.995056152343750000e-03,3.189018741250038147e-02,2.058829814195632935e-01,1.121452689170837402e+00
1.701545715332031250e-02,3.195790201425552368e-02,2.054897844791412631e-01,1.123398542404174805e+00
2.525997161865234375e-02,3.195438906550407410e-02,2.052240222692489624e-01,1.125384926795959695e+00
3.359007835388183594e-02,3.199061378836631775e-02,2.049216479063034058e-01,1.127537369728088379e+00
4.355764389038085938e-02,3.221894428133964539e-02,2.046354711055755893e-01,1.129344940185546875e+00
4.991769790649414062e-02,3.222628310322761536e-02,2.043575495481491089e-01,1.131370902061462402e+00
5.934071540832519531e-02,3.223240002989768982e-02,2.041639387607574463e-01,1.133352279663085938e+00
6.714057922363281250e-02,3.219172731041908264e-02,2.038333714008332131e-01,1.135269522666931152e+00
7.513976097106933594e-02,3.224163502454758384e-02,2.036258727312088013e-01,1.137421011924743652e+00
8.315873146057128906e-02,3.249475732445716858e-02,2.033670544624328613e-01,1.139300584793090820e+00
9.174871444702148438e-02,3.254733979701996543e-02,2.030650079250335971e-01,1.141250014305114746e+00
1.003887653350830078e-01,3.271804377436637878e-02,2.029288560152053555e-01,1.143119692802429199e+00
1.085915565490722656e-01,3.291653096675872803e-02,2.026501297950744629e-01,1.145146965980529785e+00
1.165785789489746094e-01,3.310200944542884827e-02,2.024269104003906528e-01,1.147042751312255859e+00
1.252167224884033203e-01,3.323004767298698425e-02,2.021609693765640536e-01,1.148955821990966797e+00
1.334640979766845703e-01,3.323383256793022156e-02,2.019682824611664096e-01,1.150946140289306641e+00
1.417489051818847656e-01,3.320346027612686157e-02,2.018528878688812533e-01,1.152826189994812012e+00
1.501181125640869141e-01,3.335598111152648926e-02,2.016066610813140869e-01,1.154805302619934082e+00
1.585271358489990234e-01,3.351353108882904053e-02,2.013179808855056763e-01,1.156514525413513184e+00
1.670424938201904297e-01,3.351385891437530518e-02,2.010348439216613214e-01,1.158358097076416016e+00
1.748292446136474609e-01,3.370746225118637085e-02,2.007519602775573175e-01,1.160261154174804910e+00
1.834852695465087891e-01,3.373373672366141579e-02,2.003886252641677579e-01,1.161840438842773438e+00
1.915371417999267578e-01,3.399081155657768250e-02,2.000770121812820435e-01,1.163652300834655762e+00
2.001891136169433594e-01,3.411744162440299988e-02,1.998651027679443914e-01,1.165111064910889116e+00
2.085988521575927734e-01,3.434623032808303833e-02,1.994999051094055176e-01,1.167013168334960938e+00
2.184765338897705078e-01,3.433315828442572853e-02,1.992044597864151001e-01,1.168467640876770020e+00
2.250039577484130859e-01,3.455932438373566368e-02,1.990566998720169067e-01,1.170145988464355691e+00
2.332990169525146484e-01,3.484307602047920227e-02,1.987844258546828669e-01,1.171850323677062988e+00
2.418177127838134766e-01,3.521444648504257202e-02,1.985274106264114380e-01,1.173173069953918457e+00
2.505302429199218750e-01,3.522400557994842529e-02,1.982641369104385376e-01,1.174944162368774414e+00
2.586615085601806641e-01,3.543724119663237832e-02,1.980089843273162842e-01,1.176477432250976562e+00
2.683398723602294922e-01,3.560118377208709717e-02,1.977247893810271939e-01,1.178074002265930176e+00
2.751142978668212891e-01,3.587351739406586387e-02,1.974686086177825928e-01,1.179534077644347922e+00
2.833564281463623047e-01,3.612812235951423645e-02,1.972270756959915161e-01,1.180911540985107422e+00
2.917962074279785156e-01,3.648882359266281128e-02,1.969609409570693970e-01,1.182443857192993164e+00
3.001587390899658203e-01,3.672520071268081665e-02,1.966974437236785889e-01,1.183691382408142090e+00
