23655,,,
23656,0.214160546660423,0.297552973031998,1.13818299770355
23657,,,
23658,,,
23659,,,
23660,,,
23661,,,
23662,,,
23663,,,
23664,,,
23665,,,
23666,0.214495465159416,0.29670313000679,1.14006173610687
23667,,,
23668,,,
23669,,,
23670,,,
23671,,,
23672,,,
23673,,,
23674,,,
23675,,,
23676,,,
23677,,,
23678,0.212278753519058,0.296766132116318,1.14158987998962
23679,,,
23680,,,
23681,,,
23682,,,
23683,,,
23684,,,
23685,,,
23686,,,
23687,,,
23688,,,
23689,,,
23690,,,
23691,,,
23692,,,
23693,,,
23694,,,
23695,0.21141354739666,0.296499133110046,1.14339745044708
23696,,,
23697,,,
23698,,,
23699,,,
23700,,,
23701,,,
23702,,,
23703,,,
23704,,,
23705,0.210344135761261,0.295893996953964,1.14505290985107
23706,,,
23707,,,
23708,,,
23709,,,
23710,,,
23711,,,
23712,,,
23713,,,
23714,,,
23715,,,
23716,0.208855628967285,0.295595973730087,1.14707112312317
23717,,,
23718,,,
23719,,,
23720,,,
23721,,,
23722,,,
23723,,,
23724,,,
23725,,,
23726,0.208458557724953,0.294979095458984,1.1484147310257
23727,,,
23728,,,
23729,,,
23730,,,
23731,,,
23732,,,
23733,,,
23734,,,
23735,,,
23736,0.208086743950844,0.293925642967224,1.15083360671997
23737,,,
23738,,,
23739,,,
23740,,,
23741,,,
23742,,,
23743,,,
23744,,,
23745,,,
23746,,,
23747,,,
23748,0.20758593082428,0.293341636657715,1.15261030197144
23749,,,
23750,,,
23751,,,
23752,,,
23753,,,
23754,,,
23755,,,
23756,,,
23757,,,
23758,,,
23759,,,
23760,,,
23761,,,
23762,0.206401810050011,0.292952984571457,1.15514779090881
23763,,,
23764,,,
23765,,,
23766,,,
23767,,,
23768,,,
23769,,,
23770,,,
23771,,,
23772,0.205067738890648,0.292636901140213,1.15512347221375
23773,,,
23774,,,
23775,,,
23776,,,
23777,,,
23778,,,
23779,,,
23780,,,
23781,,,
23782,,,
