0.000000000000000000e+00,4.394388198852539062e-01,2.197125256061553955e-01,1.122959494590759277e+00
5.537509918212890625e-03,4.346776902675629217e-01,2.188256978988647461e-01,1.122117400169372559e+00
1.365995407104492188e-02,4.301262795925140936e-01,2.179599404335021973e-01,1.121765017509460449e+00
2.203226089477539062e-02,4.258883893489837646e-01,2.170295715332031250e-01,1.121214509010314941e+00
3.023147583007812500e-02,4.213695526123046875e-01,2.159825265407562533e-01,1.121124625205993652e+00
3.878235816955566406e-02,4.172017872333527166e-01,2.151717990636825562e-01,1.121098995208740234e+00
4.699039459228515625e-02,4.129140377044677734e-01,2.140771746635437012e-01,1.121240258216857910e+00
5.533027648925781250e-02,4.094682633876801092e-01,2.132313549518584650e-01,1.120719432830810325e+00
6.366229057312011719e-02,4.051413536071776789e-01,2.119416296482086459e-01,1.120903134346008301e+00
7.219505310058593750e-02,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
8.090043067932128906e-02,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
8.878636360168457031e-02,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
9.729790687561035156e-02,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.054961681365966797e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.138782501220703125e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.220703125000000000e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.315996646881103516e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.399555206298828125e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.470880508422851562e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.554665565490722656e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.634769439697265625e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.748692989349365234e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.804115772247314453e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.889555454254150391e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
1.969647407531738281e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.054839134216308594e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.137393951416015625e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.219917774200439453e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.304513454437255859e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.386431694030761719e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.467710971832275391e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.553615570068359375e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.637872695922851562e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.720036506652832031e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.803337574005126953e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.889103889465332031e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
2.971696853637695312e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.052911758422851562e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.184149265289306641e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.235399723052978516e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.304009437561035156e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.388636112213134766e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.472454547882080078e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.552517890930175781e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.641364574432373047e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.725929260253906250e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.803944587707519531e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.887405395507812500e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
3.973762989044189453e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.053657054901123047e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.154498577117919922e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.221110343933105469e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.305071830749511719e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.388070106506347656e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.470503330230712891e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.553265571594238281e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.637818336486816406e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
4.807910919189453125e-01,4.016076624393463135e-01,2.110667377710342407e-01,1.121394157409667969e+00
