,timestamp,camera1_pose_x,camera1_pose_y,camera1_pose_z,camera1_pose_qx,camera1_pose_qy,camera1_pose_qz,camera1_pose_qw,camera1_image,camera2_pose_x,camera2_pose_y,camera2_pose_z,camera2_pose_qx,camera2_pose_qy,camera2_pose_qz,camera2_pose_qw,camera2_image,lelbow_x,lelbow_y,lelbow_z,lelbow_qx,lelbow_qy,lelbow_qz,lelbow_qw,lshoulder_x,lshoulder_y,lshoulder_z,lshoulder_qx,lshoulder_qy,lshoulder_qz,lshoulder_qw,lwrist_x,lwrist_y,lwrist_z,lwrist_qx,lwrist_qy,lwrist_qz,lwrist_qw,object_x,object_y,object_z,object_qx,object_qy,object_qz,object_qw,relbow_x,relbow_y,relbow_z,relbow_qx,relbow_qy,relbow_qz,relbow_qw,rshoulder_x,rshoulder_y,rshoulder_z,rshoulder_qx,rshoulder_qy,rshoulder_qz,rshoulder_qw,rwrist_x,rwrist_y,rwrist_z,rwrist_qx,rwrist_qy,rwrist_qz,rwrist_qw,table_x,table_y,table_z,table_qx,table_qy,table_qz,table_qw,glove_left,glove_left_raw,glove_right,glove_right_raw,rthumb1_avg,rthumb2_avg,rindex1_avg,rindex2_avg,rindex3_avg,rmiddle1_avg,rmiddle2_avg,rmiddle3_avg,rring1_avg,rring2_avg,rring3_avg,rpinky1_avg,rpinky2_avg,rpinky3_avg,rpalm1_avg,rpalm2_avg,rpalm31_avg,rpalm32_avg,lthumb1_avg,lthumb2_avg,lindex1_avg,lindex2_avg,lindex3_avg,lmiddle1_avg,lmiddle2_avg,lmiddle3_avg,lring1_avg,lring2_avg,lring3_avg,lpinky1_avg,lpinky2_avg,lpinky3_avg,lpalm1_avg,lpalm2_avg,lpalm31_avg,lpalm32_avg,rthumb1,rthumb2,rindex1,rindex2,rindex3,rmiddle1,rmiddle2,rmiddle3,rring1,rring2,rring3,rpinky1,rpinky2,rpinky3,rpalm1,rpalm2,rpalm31,rpalm32,lthumb1,lthumb2,lindex1,lindex2,lindex3,lmiddle1,lmiddle2,lmiddle3,lring1,lring2,lring3,lpinky1,lpinky2,lpinky3,lpalm1,lpalm2,lpalm31,lpalm32,eye_left_image,eye_right_image,eye_focus_x,eye_focus_y,eye_focus_flag,eye_world_image
32822,"1555492250, 727634192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19741052389144895,0.08706339448690414,0.861777663230896,0.0004897928447462618,-0.00042564974864944816,0.002623577136546373,-0.9999963641166688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32823,"1555492250, 727663829",,,,,,,,,,,,,,,,,,,,,,,,0.10663790255784987,-0.521075427532196,1.3252331018447876,-0.2608785331249237,0.4350550472736359,0.6061517000198364,-0.6125763058662415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32824,"1555492250, 736006216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24267280101776126,0.18548546731472013,1.0520694255828855,-0.9505901336669922,-0.2578697204589844,0.052674248814582825,0.16464251279830933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32825,"1555492250, 736040045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1848708689212799,0.39982035756111145,1.1084191799163818,-0.3041156530380249,0.4113435447216034,-0.8375921249389648,-0.191701740026474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32826,"1555492250, 736081922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18838755786418915,-0.2969811260700226,1.0867605209350586,0.34983256459236145,0.5013998150825499,0.7883346676826477,-0.06887663900852202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32827,"1555492250, 736089785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17233623564243314,0.5419434905052185,1.3573100566864014,-0.6115965247154236,-0.041997477412223816,0.7534389495849609,-0.23773056268692014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32828,"1555492250, 736096513",,,,,,,,,,,,,,,,,0.08456175774335861,-0.2131135314702988,1.124056339263916,0.5754851698875427,-0.15860798954963684,-0.005018304567784071,-0.8022688031196594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32829,"1555492250, 736104060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19738909602165225,0.08705607056617737,0.8617703914642334,0.0004926531109958887,-0.0004135673807468265,0.0026141833513975143,-0.9999964237213136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32830,"1555492250, 736147673",1.469709038734436,-1.3640351295471191,1.2507240772247314,0.5987679958343506,0.7141579389572144,-0.35509493947029114,-0.07323254644870758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32831,"1555492250, 736154549",,,,,,,,,-1.202940821647644,1.2291440963745115,1.3632770776748655,-0.08547762781381607,-0.034539297223091125,-0.13367468118667605,-0.9867278337478638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32832,"1555492250, 736167674",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3194130957126617,0.033105947077274316,1.0109869241714478,0.366086483001709,-0.9080494046211244,0.19272151589393616,0.06546424329280852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32833,"1555492250, 736140164",,,,,,,,,,,,,,,,,,,,,,,,0.10663790255784987,-0.521075427532196,1.3252331018447876,-0.2608785331249237,0.4350550472736359,0.6061517000198364,-0.6125763058662415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32834,"1555492250, 741110691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.451441133366,0.309428431851,0.424621397167,0.282510991695,0.477088422081,0.349633610161,0.380214948705,0.496531509526,0.366927210552,0.345236932096,0.690229604299,0.482266731803,0.336297020029,0.319980459209,0.6,0.438006839277,0.42452369321,0.253883732291,0.753248656571,0.00170981924768,0.527845627748,0.185930630191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32835,"1555492250, 741110974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1849.2,1267.8,1739.4,1157.6,1954.2,1432.4,1557.6,2033.8,1503.2,1414.4,2826.8,1975.4,1377.8,1311.0,2457.4,1794.2,1739.0,1040.4,3084.8,8.0,2162.0,762.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32836,"1555492250, 744249993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400292903184891,0.18523724377155304,1.0551060438156128,-0.9532817006111144,-0.24696527421474454,0.05317831039428711,0.16563335061073306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32837,"1555492250, 744282669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1835607588291168,0.3998772203922272,1.1101315021514893,-0.3035416603088379,0.4094393253326416,-0.8384038209915161,-0.1931343823671341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838,"1555492250, 744444323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18913717567920685,-0.29602721333503723,1.0873842239379885,0.3505391776561737,0.5002521872520447,0.788797914981842,-0.06832180172204971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32839,"1555492250, 744533731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1721137911081314,0.5432049632072449,1.358496904373169,-0.6119410395622253,-0.03920803964138031,0.7529779672622681,-0.2387782335281372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840,"1555492250, 744622856",,,,,,,,,,,,,,,,,0.08456175774335861,-0.2131135314702988,1.124056339263916,0.5754851698875427,-0.15860798954963684,-0.005018304567784071,-0.8022688031196594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32841,"1555492250, 744707519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1973678320646286,0.0870482474565506,0.86178058385849,0.00048187011270783836,-0.0004200531402602792,0.002606668509542942,-0.9999964237213136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32842,"1555492250, 744779905",,,,,,,,,,,,,,,,,,,,,,,,0.10663790255784987,-0.521075427532196,1.3252331018447876,-0.2608785331249237,0.4350550472736359,0.6061517000198364,-0.6125763058662415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32843,"1555492250, 744849019",1.469709038734436,-1.3640351295471191,1.2507240772247314,0.5987679958343506,0.7141579389572144,-0.35509493947029114,-0.07323254644870758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32844,"1555492250, 744916439",,,,,,,,,-1.2029227018356323,1.2291512489318848,1.3632816076278689,-0.08538338541984558,-0.034239523112773895,-0.13359978795051575,-0.9867565631866456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32845,"1555492250, 744983593",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3175523579120636,0.03234479948878288,1.0139422416687012,0.36822354793548573,-0.906640648841858,0.19449907541275024,0.06770668178796768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32846,"1555492250, 751200462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.725207620909,0.350024425989,0.44606741573,0.492965315095,0.36927210552,0.33888617489,0.265754763068,0.440058622374,0.386712261847,0.269809477284,0.450952613581,0.470297997069,0.30752320469,0.334733756717,0.54118221788,0.494040058622,0.531802638007,0.665852467025,0.543771372741,0.603517342452,0.343185148999,0.995554469956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32847,"1555492250, 751200735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2970.0,1434.0,1827.2,2019.2,1512.8,1388.4,1089.0,1802.6,1584.2,1105.6,1847.2,1926.4,1260.0,1371.4,2216.6,2023.6,2178.2,2727.0,2227.2,2471.8,1406.0,4076.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32848,"1555492250, 752354322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23890019953250885,0.1843806356191635,1.05729877948761,-0.9514750838279724,-0.2551921010017395,0.05299057438969612,0.16359741985797882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32849,"1555492250, 752387621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18227115273475647,0.39988934993743896,1.1119401454925537,-0.3042452037334442,0.40829852223396296,-0.838237464427948,-0.195154681801796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32850,"1555492250, 752459574",1.469709038734436,-1.3640351295471191,1.2507240772247314,0.5987679958343506,0.7141579389572144,-0.35509493947029114,-0.07323254644870758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32851,"1555492250, 752421676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1900606453418732,-0.2956027388572693,1.0878974199295044,0.3630863428115845,0.4957215487957001,0.7862170934677124,-0.0655066967010498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32852,"1555492250, 752430065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17180125415325165,0.5444344282150269,1.3593891859054563,-0.6118085980415344,-0.03794797882437706,0.7532775998115541,-0.2383759766817093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32853,"1555492250, 752437301",,,,,,,,,,,,,,,,,0.08456175774335861,-0.2131135314702988,1.124056339263916,0.5754851698875427,-0.15860798954963684,-0.005018304567784071,-0.8022688031196594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32854,"1555492250, 752444694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19737525284290314,0.08709406852722168,0.861842930316925,0.00046720149111934006,-0.00039894998189993197,0.002615133766084909,-0.9999964237213136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32855,"1555492250, 752452192",,,,,,,,,,,,,,,,,,,,,,,,0.10663790255784987,-0.521075427532196,1.3252331018447876,-0.2608785331249237,0.4350550472736359,0.6061517000198364,-0.6125763058662415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32856,"1555492250, 752471033",,,,,,,,,-1.20302152633667,1.2292075157165527,1.3633520603179932,-0.08516715466976166,-0.030214598402380943,-0.13655075430870056,-0.986502766609192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32857,"1555492250, 752611592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3154681324958801,0.03171680122613907,1.0166556835174558,0.3668195009231568,-0.9077607989311218,0.19245822727680206,0.06613490730524063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32858,"1555492250, 710006073",,,,,,,,camera1/frame000086.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32859,"1555492250, 760491203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18120057880878448,0.3998138308525085,1.11357581615448,-0.30184945464134216,0.4068233966827393,-0.8396266102790833,-0.1959816068410873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32860,"1555492250, 760524458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19057875871658325,-0.2943578660488129,1.08905029296875,0.3482354283332825,0.4977045059204102,0.7913234829902649,-0.06949491798877716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32861,"1555492250, 760532079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17138035595417025,0.5455763339996338,1.3604116439819336,-0.6105639934539795,-0.035523783415555954,0.7542169094085693,-0.2389697879552841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
