0.000000000000000000e+00,2.199526131153106689e-01,2.323337942361831943e-01,1.047805309295654297e+00
8.462190628051757812e-03,2.172179073095321378e-01,2.311753928661346436e-01,1.048895835876464844e+00
1.676440238952636719e-02,2.144508063793182373e-01,2.298708260059356967e-01,1.049735307693481445e+00
2.493453025817871094e-02,2.110754847526550571e-01,2.289893925189971924e-01,1.050792813301086426e+00
3.343081474304199219e-02,2.083601355552673340e-01,2.276630848646163940e-01,1.051742315292358398e+00
4.184556007385253906e-02,2.050052583217620850e-01,2.265083342790603915e-01,1.052757382392883301e+00
5.004405975341796875e-02,2.018023878335952759e-01,2.254530787467956543e-01,1.053978800773620605e+00
6.103563308715820312e-02,1.981857120990752619e-01,2.244399040937423984e-01,1.055238604545593262e+00
6.658840179443359375e-02,1.953519135713577271e-01,2.230822145938873291e-01,1.056401014328002930e+00
7.512211799621582031e-02,1.920776069164276123e-01,2.218919545412063876e-01,1.057626605033874290e+00
8.331489562988281250e-02,1.885645389556884766e-01,2.207880616188049316e-01,1.059018969535827637e+00
9.184670448303222656e-02,1.853410154581069946e-01,2.194099277257919867e-01,1.060155987739562988e+00
1.017608642578125000e-01,1.814532130956649225e-01,2.183617204427719116e-01,1.061895608901977539e+00
1.084539890289306641e-01,1.780328005552291870e-01,2.171416133642196655e-01,1.063240528106689675e+00
1.168811321258544922e-01,1.745586395263671875e-01,2.158679068088531494e-01,1.064747571945190430e+00
1.250729560852050781e-01,1.705576181411743164e-01,2.148183137178421021e-01,1.066498398780822754e+00
1.336076259613037109e-01,1.668172329664230624e-01,2.134984284639358521e-01,1.068140387535095215e+00
1.421771049499511719e-01,1.631352305412292480e-01,2.123079150915145874e-01,1.069766879081726074e+00
1.501386165618896484e-01,1.597378849983215332e-01,2.108587771654129028e-01,1.071244716644286887e+00
1.584146022796630859e-01,1.560002267360687256e-01,2.096064835786819458e-01,1.072923660278320312e+00
1.669318675994873047e-01,1.520898491144180575e-01,2.083531916141510010e-01,1.074545860290527122e+00
