-1.35819,-2.28366,0.833575,-0.981418,0.102819,0.0920354,-0.133325
-1.35816,-2.28369,0.833586,-0.981426,0.103012,0.0920342,-0.133122
-1.35816,-2.2836,0.83364,-0.98163,0.103024,0.0922574,-0.13144
-1.35817,-2.28364,0.83361,-0.981514,0.102973,0.0921456,-0.132421
-1.35819,-2.28369,0.833604,-0.981475,0.102918,0.0920829,-0.132798
-1.35819,-2.28369,0.833604,-0.981475,0.102918,0.0920829,-0.132798
-1.35825,-2.28368,0.833616,-0.981475,0.102683,0.0921379,-0.132944
-1.35826,-2.28368,0.833563,-0.981353,0.102562,0.0920117,-0.134021
-1.35818,-2.28369,0.833617,-0.98149,0.103001,0.0921176,-0.1326
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35822,-2.28366,0.833684,-0.981674,0.102937,0.0923094,-0.131145
-1.35821,-2.2837,0.833571,-0.981364,0.102806,0.0920003,-0.133756
-1.35824,-2.28364,0.83362,-0.981522,0.102717,0.0921802,-0.132538
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35819,-2.28362,0.833611,-0.981528,0.102882,0.0921739,-0.132374
-1.35819,-2.28366,0.833575,-0.981418,0.102819,0.0920354,-0.133325
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.3582,-2.28373,0.83361,-0.98145,0.10295,0.0920537,-0.132982
-1.3582,-2.28373,0.83361,-0.98145,0.10295,0.0920537,-0.132982
-1.35819,-2.28366,0.833575,-0.981418,0.102819,0.0920354,-0.133325
-1.35816,-2.28363,0.833606,-0.981508,0.103015,0.0921468,-0.132432
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35826,-2.28368,0.833614,-0.981479,0.102677,0.0921214,-0.132926
-1.35821,-2.2837,0.833571,-0.981364,0.102806,0.0920003,-0.133756
-1.3582,-2.28366,0.833582,-0.981407,0.102833,0.0920784,-0.133372
-1.35816,-2.28364,0.833651,-0.981589,0.10311,0.0922739,-0.131671
-1.35824,-2.28367,0.83361,-0.981473,0.102719,0.0921225,-0.132938
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35822,-2.2837,0.83365,-0.981553,0.102915,0.0922006,-0.132139
-1.35825,-2.28367,0.833557,-0.981358,0.102573,0.0919821,-0.133994
-1.35817,-2.28367,0.833602,-0.981463,0.102984,0.0920982,-0.132829
-1.35825,-2.28367,0.833558,-0.981351,0.102598,0.0919965,-0.134014
-1.35821,-2.2837,0.833571,-0.981364,0.102806,0.0920003,-0.133756
-1.3582,-2.28369,0.833574,-0.981353,0.102835,0.0920305,-0.133794
-1.35818,-2.28368,0.8336,-0.981469,0.102959,0.0920839,-0.132809
-1.35823,-2.28364,0.833562,-0.981406,0.102604,0.0920321,-0.133587
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35825,-2.28365,0.833594,-0.981518,0.102914,0.0924531,-0.132227
-1.3582,-2.28367,0.833582,-0.981413,0.102809,0.0920648,-0.133352
-1.35816,-2.28364,0.833586,-0.98144,0.102997,0.0921069,-0.132979
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.3582,-2.28367,0.833553,-0.981362,0.10277,0.0919667,-0.133828
-1.3582,-2.28367,0.83358,-0.981418,0.102802,0.0920483,-0.133334
-1.35815,-2.28363,0.833609,-0.981497,0.103045,0.0921769,-0.132469
-1.35817,-2.28367,0.833604,-0.981453,0.103012,0.0921225,-0.13286
-1.35825,-2.28367,0.833557,-0.981358,0.102573,0.0919821,-0.133994
-1.35825,-2.28367,0.833558,-0.981351,0.102598,0.0919965,-0.134014
-1.35816,-2.28364,0.833605,-0.981515,0.10299,0.0921326,-0.132412
-1.35825,-2.28367,0.833557,-0.981358,0.102573,0.0919821,-0.133994
-1.35821,-2.28367,0.833579,-0.981424,0.102777,0.0920345,-0.133315
-1.35821,-2.28367,0.833579,-0.981424,0.102777,0.0920345,-0.133315
-1.35822,-2.28365,0.833588,-0.981461,0.102722,0.0920859,-0.133054
-1.35818,-2.28368,0.8336,-0.981469,0.102959,0.0920839,-0.132809
-1.35821,-2.28367,0.833579,-0.981424,0.102777,0.0920345,-0.133315
-1.35819,-2.28366,0.833576,-0.981412,0.102844,0.0920496,-0.133346
-1.35819,-2.28366,0.833578,-0.981407,0.102849,0.0920653,-0.133363
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35821,-2.28365,0.833643,-0.981568,0.102904,0.0922379,-0.132011
-1.35818,-2.28364,0.833641,-0.981577,0.102987,0.0922358,-0.131879
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35825,-2.28362,0.83363,-0.981565,0.102688,0.0922241,-0.132211
-1.35816,-2.28364,0.833605,-0.981515,0.10299,0.0921326,-0.132412
-1.35818,-2.28368,0.8336,-0.981469,0.102959,0.0920839,-0.132809
-1.35827,-2.28361,0.833602,-0.981516,0.102508,0.0921561,-0.132764
-1.35819,-2.2836,0.833597,-0.981487,0.102835,0.0921754,-0.132711
-1.3582,-2.28373,0.83361,-0.98145,0.10295,0.0920537,-0.132982
-1.35827,-2.28365,0.833633,-0.981567,0.102589,0.0921984,-0.132296
-1.35818,-2.28368,0.8336,-0.981469,0.102959,0.0920839,-0.132809
-1.35821,-2.28365,0.833641,-0.981579,0.102874,0.092208,-0.131974
-1.35823,-2.28366,0.833615,-0.981453,0.102778,0.0921774,-0.133007
-1.35824,-2.28368,0.833609,-0.98148,0.102694,0.0921083,-0.132917
-1.35824,-2.28368,0.833609,-0.98148,0.102694,0.0921083,-0.132917
-1.35818,-2.28368,0.8336,-0.981469,0.102959,0.0920839,-0.132809
-1.35815,-2.2837,0.833637,-0.981542,0.103168,0.0921534,-0.132062
-1.35821,-2.28361,0.833598,-0.981504,0.10276,0.0921444,-0.132662
-1.3582,-2.28361,0.833593,-0.981505,0.102779,0.0921312,-0.132653
-1.35817,-2.28367,0.833602,-0.981463,0.102984,0.0920982,-0.132829
-1.35824,-2.28367,0.833612,-0.981469,0.102724,0.0921383,-0.132955
-1.35815,-2.28363,0.83361,-0.981494,0.103051,0.0921871,-0.13248
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35824,-2.28368,0.833609,-0.98148,0.102694,0.0921083,-0.132917
-1.35823,-2.28364,0.833672,-0.981658,0.102858,0.092295,-0.131339
-1.35821,-2.28361,0.833675,-0.981694,0.102911,0.0923323,-0.131001
-1.35819,-2.28369,0.8336,-0.981458,0.102928,0.0920726,-0.132928
-1.35824,-2.28367,0.83361,-0.981473,0.102719,0.0921225,-0.132938
-1.35828,-2.28361,0.833609,-0.981505,0.10252,0.0921942,-0.132805
-1.35818,-2.28367,0.833549,-0.981356,0.102811,0.0919677,-0.133839
-1.35819,-2.28365,0.83358,-0.981398,0.10288,0.09209,-0.133395
-1.35819,-2.28366,0.833575,-0.981418,0.102819,0.0920354,-0.133325
-1.35826,-2.28361,0.833605,-0.981505,0.102539,0.0921859,-0.132801
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35822,-2.2837,0.833649,-0.98156,0.10289,0.0921863,-0.132118
-1.35816,-2.28371,0.833638,-0.981531,0.103138,0.0921431,-0.132171
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.3583,-2.28368,0.833607,-0.981506,0.102791,0.0924733,-0.132395
-1.35824,-2.28367,0.83356,-0.981347,0.102603,0.0920122,-0.134031
-1.35823,-2.28371,0.833653,-0.981566,0.102849,0.0921854,-0.132108
-1.35822,-2.28371,0.833574,-0.981377,0.10274,0.091985,-0.133725
-1.35821,-2.2837,0.833573,-0.98136,0.102811,0.092016,-0.133773
-1.35821,-2.28367,0.833579,-0.981424,0.102777,0.0920345,-0.133315
-1.35821,-2.28371,0.833548,-0.981314,0.102733,0.0919172,-0.134237
-1.35824,-2.28365,0.833618,-0.981532,0.102686,0.0921561,-0.132506
-1.35824,-2.28368,0.833609,-0.98148,0.102694,0.0921083,-0.132917
-1.35821,-2.2837,0.83357,-0.981371,0.102781,0.091986,-0.133736
-1.35828,-2.28365,0.833597,-0.98147,0.102479,0.0921075,-0.13316
-1.35819,-2.28366,0.833575,-0.981418,0.102819,0.0920354,-0.133325
-1.35826,-2.28369,0.833613,-0.981486,0.102651,0.0921077,-0.132906
-1.35826,-2.28369,0.833613,-0.981486,0.102651,0.0921077,-0.132906
